data,hora,natureza_acidente,situacao,bairro,endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,natureza,ano,mes,dia,dia_semana,hora_ocorrencia
2021-09-03,14:18:00,COM VÍTIMA,FINALIZADA,MADALENA,AV BEIRA RIO,Não informado,EM FRENTE AO EDIFICIO IARUGA,MADALENA,CIDADE,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não informado,60.0,Dupla,Faixa contínua,Não informado,2021,9,3,4,14.0
2021-09-03,15:02:00,COM VÍTIMA,FINALIZADA,IPUTINGA,AV MAURICIO DE NASSAU,RUA ENGENHEIRO MOACYR PARAHYBA,AUTO FILME,IPUTINGA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não informado,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2021,9,3,4,15.0
2021-09-03,16:08:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,RUA QUINZE DE NOVEMBRO,NA ENTRADA DO TÚNEL DA ABOLIÇÃO,MADALENA,SUBURBIO,CHOQUE,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Única,Faixa seccionada,Não informado,2021,9,3,4,16.0
2021-09-03,19:21:00,COM VÍTIMA,FINALIZADA,PINA,PTE GOVERNADOR PAULO GUERRA,Não informado,PROX A ENTRADA DO RIO MAR,PINA,SUBURBIO,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Faixa seccionada,Não informado,2021,9,3,4,19.0
2021-09-04,13:40:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,ENFRENTE A TUPAN,IMBIRIBEIRA,CIDADE,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Faixa contínua,Não informado,2021,9,4,5,13.0
2021-09-04,17:26:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,RUA VISCONDE DE TAUNAY,RUA XAVANTES,POR TRAS DO SUPERMERCADO CANELA DE CASA AMARELA,CASA AMARELA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,"Placas ""Pare""",60.0,Dupla,Não existe,Não informado,2021,9,4,5,17.0
2021-09-05,09:33:00,COM VÍTIMA,FINALIZADA,IBURA,RUA VALE DO ITAJAI,RUA DR OTAVIO DE MORAES VASCONCELOS,EM FRENTE AO NÚMERO 137,IBURA,DUPLO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,Não há placas,40.0,Dupla,Não existe,Não informado,2021,9,5,6,9.0
2021-09-05,10:24:00,COM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,RUA LEANDRO BARRETO,RUA LORENA,PROXIMO A ACADEMIA WM MOV,JARDIM SÃO PAULO,CIDADE,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Chuvoso,Não existe,Não existente,Molhada,Mal conservada,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2021,9,5,6,10.0
2021-09-05,11:49:00,COM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,RUA LEANDRO BARRETO,Não informado,EM FRENTE AO MERCADINHO SUPER BOM,JARDIM SÃO PAULO,CIDADE,ATROPELAMENTO DE PESSOA,Não informado,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Incompleta,Seca,Não informado,Faixa de pedestre,Não há placas,60.0,Dupla,Não existe,Não informado,2021,9,5,6,11.0
2021-09-05,14:11:00,COM VÍTIMA,FINALIZADA,PORTO DA MADEIRA,RUA RIO BEBERIBE,RUA DALVA DE OLIVEIRA,PROXIMO AO SEST SANAT,PORTO DA MADEIRA,SUBURBIO,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,"Placas ""Pare""",60.0,Dupla,Outros,Não informado,2021,9,5,6,14.0
2021-09-05,16:50:00,COM VÍTIMA,FINALIZADA,VÁRZEA,AV CAXANGA,Não informado,EM FRENTE A IGREJA BATISTA MISSIONARIA/ SENTIDO CAMARAGIBE,VÁRZEA,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Não existe,Não informado,2021,9,5,6,16.0
2021-09-05,23:10:40,COM VÍTIMA,CANCELADA,IPUTINGA,AV MAURICIO DE NASSAU,Não informado,ENTRE O PARQUE DO CAIARA  E LOMBADA ELETRONICA,IPUTINGA,Não informado,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2021,9,5,6,23.0
2021-09-06,06:54:00,COM VÍTIMA,FINALIZADA,MONTEIRO,RUA DE APIPUCOS,Não informado,RESERVA APIPUCOS,MONTEIRO,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2021,9,6,0,6.0
2021-09-06,08:24:00,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,AV BEBERIBE,Não informado,MERCADO DO ÓLEO,ÁGUA FRIA,DUPLO,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2021,9,6,0,8.0
2021-09-06,10:42:00,COM VÍTIMA,FINALIZADA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,Não informado,EM FRENTE A ESTÁCIO,PRADO,CIDADE,COLISÃO TRASEIRA,Não informado,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Canteiro central,Não informado,2021,9,6,0,10.0
2021-09-06,11:43:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA PADRE BERNADINO PESSOA,Não informado,AO LADO DO RESTAURANTE ILHA DOS NAVEGANTES,BOA VIAGEM,Não informado,COLISÃO LATERAL,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2021,9,6,0,11.0
2021-09-06,16:20:00,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,RUA JOAQUIM NABUCO,EM FRENTE AO HOSPITAL DA RESTAURAÇÃO,DERBY,CIDADE,ATROPELAMENTO DE PESSOA,Não informado,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Canal,Não informado,2021,9,6,0,16.0
2021-09-06,18:45:00,COM VÍTIMA,CANCELADA,BOA VIAGEM,AV ARMINDO MOURA,Não informado,E/F A PIZZARIA KAMILA,BOA VIAGEM,Não informado,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2021,9,6,0,18.0
2021-09-06,19:28:00,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,AV BEBERIBE,Não informado,E/F A SELECTA ALIMENTOS,ÁGUA FRIA,SUBURBIO,COLISÃO COM CICLISTA,Não informado,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Dupla,Faixa contínua,Não informado,2021,9,6,0,19.0
2021-09-07,13:37:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV MARTINS DE BARROS,C SANTA RITA,EM FRENTE AO TERMINAL INTEGRADO CAIS DE SANTA RITA,SÃO JOSÉ,CIDADE,COLISÃO COM CICLISTA,Não informado,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Dupla,Canteiro central,Não informado,2021,9,7,1,13.0
2021-09-07,17:26:00,COM VÍTIMA,FINALIZADA,VÁRZEA,AV PROFESSOR ARTUR DE SA,Não informado,E/F AO BAR DA KELLY,VÁRZEA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa,Não informado,2021,9,7,1,17.0
2021-09-07,17:59:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,Não informado,EM FRENTE A PRACINHA DE BOA VIAGEM,BOA VIAGEM,CIDADE,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2021,9,7,1,17.0
2021-09-07,18:18:00,COM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,Não informado,LADO OPOSTO AO ATACADÃO,AREIAS,SUBURBIO,ATROPELAMENTO DE PESSOA,Não informado,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2021,9,7,1,18.0
2021-09-07,22:29:40,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,RUA PROFESSOR RUI BATISTA,E/F AO BANCO DO BRADESCO,BOA VIAGEM,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60.0,Única,Faixa seccionada,Não informado,2021,9,7,1,22.0
2021-09-08,08:58:00,COM VÍTIMA,FINALIZADA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,RUA JOAO CAVALCANTI PETRIBU,EM FRENTE AO MERCADINHO DO GALEGO,DOIS UNIDOS,SUBURBIO,COLISÃO FRONTAL,Não informado,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Outras,60.0,Dupla,Não existe,Não informado,2021,9,8,2,8.0
2021-09-08,14:28:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,RUA MAMANGUAPE,AO LADO DA FARMACIA DROGASIL,BOA VIAGEM,CIDADE,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,"Placas ""Pare""",60.0,Única,Faixa seccionada,Não informado,2021,9,8,2,14.0
2021-09-08,17:53:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),Não informado,APÓS O SHOPPING RECIFE,BOA VIAGEM,CIDADE,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2021,9,8,2,17.0
2021-09-09,08:19:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,Não informado,EM FRENTE AO EDIFICIO MONT. GEMEVRE,MADALENA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Não existe,Não informado,2021,9,9,3,8.0
2021-09-09,09:00:00,COM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,Não informado,"EM FRENTE AO ATACADAO, LUNA RATTAN MÓVEIS",AREIAS,CIDADE,COLISÃO TRASEIRA,Não informado,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Não informado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Dupla,Canteiro central,Não informado,2021,9,9,3,9.0
2021-09-09,09:41:00,COM VÍTIMA,FINALIZADA,SANTANA,RUA JORGE GOMES DE SA,Não informado,PARQUE SANTANA,SANTANA,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,60.0,Dupla,Não informado,Não informado,2021,9,9,3,9.0
2021-09-09,10:20:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DEZ DE JULHO,RUA CAMBOIM,E/F A MAISON CRISTAL,BOA VIAGEM,LOCAL,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",60.0,Dupla,Faixa contínua,Não informado,2021,9,9,3,10.0
2021-09-09,11:10:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA MOTOCOLOMBO,Não informado,EM FRENTE A IGREJA PRESBITERIANA DO LARGO DA PAZ,AFOGADOS,SUBURBIO,COLISÃO TRASEIRA,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2021,9,9,3,11.0
2021-09-09,11:17:00,COM VÍTIMA,FINALIZADA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,Não informado,EM FRENTE A FACULDADE ESTACIO /,PRADO,CIDADE,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Não informado,Faixa de pedestre,Não informado,60.0,Dupla,Canteiro central,Não informado,2021,9,9,3,11.0
2021-09-09,11:42:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,PTE JOSE DE BARROS LIMA,Não informado,APÓS O HOSPITAL PORTUGUÊS,ILHA DO LEITE,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,Não há placas,60.0,Dupla,Canteiro central,Não informado,2021,9,9,3,11.0
2021-09-09,12:26:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA DR JOAO COIMBRA,RUA REAL DA TORRE,POR TRAS DO MERCADO DA MADALENA,MADALENA,SUBURBIO,ATROPELAMENTO DE PESSOA,Não informado,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Não existe,Não informado,2021,9,9,3,12.0
2021-09-09,13:05:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,RUA ERNESTO DE PAULA SANTOS,SECURITY LEADERS ORGANIZAÇÃO DE EVENTOS / GRAND MERCURE BOA VIAGEM.,BOA VIAGEM,Não informado,COLISÃO TRASEIRA,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2021,9,9,3,13.0
2021-09-09,15:30:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA VINTE E UM DE ABRIL,Não informado,PROXIMO AO CLUBE FERREVIARIO,AFOGADOS,SUBURBIO,COLISÃO TRASEIRA,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Não há placas,60.0,Dupla,Não existe,Não informado,2021,9,9,3,15.0
2021-09-09,17:28:00,COM VÍTIMA,FINALIZADA,VÁRZEA,AV CAXANGA,Não informado,LADO OPOSTO AO POSTO IPIRANGA,VÁRZEA,SUBURBIO,ATROPELAMENTO DE PESSOA,Não informado,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canteiro central,Não informado,2021,9,9,3,17.0
2021-09-09,20:37:40,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV DOM JOAO VI,Não informado,PRÓX AO BOMPREÇO,BOA VIAGEM,SUBURBIO,ATROPELAMENTO DE PESSOA,Não informado,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2021,9,9,3,20.0
2021-09-10,06:10:00,COM VÍTIMA,FINALIZADA,PINA,AV ANTONIO DE GOES,PTE GOVERNADOR PAULO GUERRA,E/F AO DENIT - INICIO DA PONTE DO PINA - SENTIDO DERBY,PINA,CIDADE,CHOQUE,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,Não informado,2021,9,10,4,6.0
2021-09-10,09:00:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,Não informado,ENTRADA DO VASCO DA GAMA,CASA AMARELA,SUBURBIO,COLISÃO TRASEIRA,Não informado,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa contínua,Não informado,2021,9,10,4,9.0
2021-09-10,09:53:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA MONSENHOR JULIO MARIA,Não informado,GRUPO DWL,MADALENA,SUBURBIO,COLISÃO COM CICLISTA,Não informado,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Não informado,Não informado,2021,9,10,4,9.0
2021-09-10,13:29:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,Não informado,APÓS HOSPITAL SANTA CASA DA MISERICÓRDIA DO RECIFE,SANTO AMARO,CIDADE,COLISÃO FRONTAL,Não informado,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,Não informado,2021,9,10,4,13.0
2021-09-10,17:18:00,COM VÍTIMA,FINALIZADA,AREIAS,AV DR JOSE RUFINO,Não informado,"EM FRENTE A COMUNIDADE BATISTA DA CIDADE/ PROXIMO A HONDA, LADO OPOSTO À ARENA SOCIETY",AREIAS,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Esquina,Bom,Não existe,Não existente,Molhada,Mal conservada,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2021,9,10,4,17.0
2021-09-10,18:59:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,Não informado,SEMÁFORO 124,BOA VIAGEM,CIDADE,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Única,Faixa seccionada,Não informado,2021,9,10,4,18.0
2021-09-11,04:52:00,COM VÍTIMA,CANCELADA,MANGABEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,COR DO BARTOLOMEU,Não informado,MANGABEIRA,Não informado,QUEDA,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,Não informado,2021,9,11,5,4.0
2021-09-11,10:09:00,COM VÍTIMA,FINALIZADA,BOA VISTA,AV MANOEL BORBA,Não informado,VITA FRUTAS,BOA VISTA,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,40.0,Única,Faixa seccionada,Não informado,2021,9,11,5,10.0
2021-09-11,10:23:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA JOAO IVO DA SILVA,RUA PADRE TEOFILO TWORZ,EM FRENTE A TUPAN E A FIORI,AFOGADOS,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Única,Canal,Não informado,2021,9,11,5,10.0
2021-09-11,14:58:00,COM VÍTIMA,FINALIZADA,DOIS IRMÃOS,RUA RIBEIRO PESSOA,RUA DR ANTONIO H DE CASTRO NETO,A FABRICA PINTO FORMOSO,DOIS IRMÃOS,Não informado,COLISÃO TRASEIRA,Não informado,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,Não informado,2021,9,11,5,14.0
2021-09-11,22:13:40,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV JOAO DE BARROS,AV NORTE MIGUEL ARRAES DE ALENCAR,SEMÁFORO 43,ENCRUZILHADA,CIDADE,CHOQUE,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,60.0,Única,Canteiro central,Não informado,2021,9,11,5,22.0
2021-09-12,09:04:00,COM VÍTIMA,FINALIZADA,TORRÕES,RUA ZUMBI DOS PALMARES,Não informado,EM FRENTE AO N° 770,TORRÕES,SUBURBIO,COLISÃO FRONTAL,Não informado,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Não informado,Não existe,R-6a,30.0,Dupla,Não existe,Não informado,2021,9,12,6,9.0
2021-09-12,09:06:00,COM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,AV MILITAR,Não informado,LADO OPOSTO AO POSTO BR,BAIRRO DO RECIFE,Não informado,TOMBAMENTO,Não informado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Canteiro central,Não informado,2021,9,12,6,9.0
2021-09-12,12:27:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,RUA BEZERROS,EM FRENTE AO ARMAZÉM CORAL,TAMARINEIRA,CIDADE,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,60.0,Dupla,Canteiro central,Não informado,2021,9,12,6,12.0
2021-09-12,20:52:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,RUA SOLIDONIO LEITE,PRÓX AO POSTO BR / E/F AO RESTAURANTE NIKKO,BOA VIAGEM,CIDADE,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Faixa seccionada,Não informado,2021,9,12,6,20.0
2021-09-12,21:03:40,SEM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,Não informado,Não informado,CASA AMARELA,SUBURBIO,Não informado,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canteiro central,Não informado,2021,9,12,6,21.0
2021-09-13,08:18:00,COM VÍTIMA,FINALIZADA,MADALENA,AV VISCONDE DE ALBUQUERQUE,RUA LOPES DE CARVALHO,PRÓXIMO À MADALENA CENTER,MADALENA,Não informado,CAPOTAMENTO,Não informado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,Não há placas,60.0,Única,Não existe,Não informado,2021,9,13,0,8.0
